Invoice_No,Stock_Code,Description,Quantity,Date,Unit_Price,Customer_ID,Country,DayOfWeek,Month,Year,Quarter,DayOfMonth,Total_Revenue,Outlier
577531,DOT,DOTCOM POSTAGE,1,2011-11-20 13:58:00,600.0,Unknown,United Kingdom,Sunday,11,2011,4,20,1236.75,True
577609,POST,POSTAGE,1,2011-11-21 09:51:00,300.0,12349.0,Italy,Monday,11,2011,4,21,300.0,True
577768,DOT,DOTCOM POSTAGE,1,2011-11-21 15:18:00,523.77,Unknown,United Kingdom,Monday,11,2011,4,21,523.77,True
578065,DOT,DOTCOM POSTAGE,1,2011-11-22 15:41:00,455.75,Unknown,United Kingdom,Tuesday,11,2011,4,22,455.75,True
578067,DOT,DOTCOM POSTAGE,1,2011-11-22 15:43:00,416.48,Unknown,United Kingdom,Tuesday,11,2011,4,22,416.48,True
578149,DOT,DOTCOM POSTAGE,1,2011-11-23 11:11:00,600.0,Unknown,United Kingdom,Wednesday,11,2011,4,23,2275.54,True
578270,DOT,DOTCOM POSTAGE,1,2011-11-23 13:39:00,600.0,14096.0,United Kingdom,Wednesday,11,2011,4,23,1270.06,True
C578269,CRUK,CRUK Commission,-1,2011-11-23 13:39:00,600.0,14096.0,United Kingdom,Wednesday,11,2011,4,23,-849.93,True
578344,DOT,DOTCOM POSTAGE,1,2011-11-24 09:21:00,600.0,Unknown,United Kingdom,Thursday,11,2011,4,24,793.33,True
578347,DOT,DOTCOM POSTAGE,1,2011-11-24 09:26:00,600.0,Unknown,United Kingdom,Thursday,11,2011,4,24,644.28,True
578827,DOT,DOTCOM POSTAGE,1,2011-11-25 14:25:00,600.0,Unknown,United Kingdom,Friday,11,2011,4,25,634.39,True
578833,DOT,DOTCOM POSTAGE,1,2011-11-25 15:23:00,600.0,Unknown,United Kingdom,Friday,11,2011,4,25,2028.25,True
578844,DOT,DOTCOM POSTAGE,1,2011-11-25 16:14:00,545.25,Unknown,United Kingdom,Friday,11,2011,4,25,545.25,True
579187,DOT,DOTCOM POSTAGE,1,2011-11-28 15:31:00,600.0,Unknown,United Kingdom,Monday,11,2011,4,28,634.54,True
579196,DOT,DOTCOM POSTAGE,1,2011-11-28 15:54:00,600.0,14096.0,United Kingdom,Monday,11,2011,4,28,1526.76,True
C579195,CRUK,CRUK Commission,-1,2011-11-28 15:54:00,600.0,14096.0,United Kingdom,Monday,11,2011,4,28,-987.14,True
579297,DOT,DOTCOM POSTAGE,1,2011-11-29 11:23:00,600.0,Unknown,United Kingdom,Tuesday,11,2011,4,29,1563.0,True
579471,DOT,DOTCOM POSTAGE,1,2011-11-29 15:08:00,600.0,Unknown,United Kingdom,Tuesday,11,2011,4,29,892.5,True
579508,DOT,DOTCOM POSTAGE,1,2011-11-29 16:33:00,600.0,Unknown,United Kingdom,Tuesday,11,2011,4,29,732.69,True
579512,DOT,DOTCOM POSTAGE,1,2011-11-29 16:47:00,600.0,Unknown,United Kingdom,Tuesday,11,2011,4,29,620.22,True
579694,DOT,DOTCOM POSTAGE,1,2011-11-30 14:11:00,600.0,Unknown,United Kingdom,Wednesday,11,2011,4,30,1119.63,True
579751,DOT,DOTCOM POSTAGE,1,2011-11-30 14:46:00,307.17,Unknown,United Kingdom,Wednesday,11,2011,4,30,307.17,True
579777,DOT,DOTCOM POSTAGE,1,2011-11-30 15:13:00,600.0,Unknown,United Kingdom,Wednesday,11,2011,4,30,888.42,True
579787,DOT,DOTCOM POSTAGE,1,2011-11-30 15:33:00,600.0,Unknown,United Kingdom,Wednesday,11,2011,4,30,988.0,True
580115,DOT,DOTCOM POSTAGE,1,2011-12-01 16:22:00,600.0,Unknown,United Kingdom,Thursday,12,2011,4,1,1042.84,True
580148,DOT,DOTCOM POSTAGE,1,2011-12-02 10:08:00,274.25,Unknown,United Kingdom,Friday,12,2011,4,2,274.25,False
580367,DOT,DOTCOM POSTAGE,1,2011-12-02 16:39:00,600.0,Unknown,United Kingdom,Friday,12,2011,4,2,888.06,True
C580604,AMAZONFEE,AMAZON FEE,-1,2011-12-05 11:35:00,600.0,Unknown,United Kingdom,Monday,12,2011,4,5,-11586.5,True
C580605,AMAZONFEE,AMAZON FEE,-1,2011-12-05 11:36:00,600.0,Unknown,United Kingdom,Monday,12,2011,4,5,-17836.46,True
580610,DOT,DOTCOM POSTAGE,1,2011-12-05 11:48:00,600.0,Unknown,United Kingdom,Monday,12,2011,4,5,2196.67,True
580612,DOT,DOTCOM POSTAGE,1,2011-12-05 11:58:00,600.0,Unknown,United Kingdom,Monday,12,2011,4,5,2114.0,True
580645,M,Manual,1,2011-12-05 13:11:00,219.5,17857.0,United Kingdom,Monday,12,2011,4,5,219.5,False
580727,DOT,DOTCOM POSTAGE,1,2011-12-05 17:17:00,600.0,14096.0,United Kingdom,Monday,12,2011,4,5,1599.26,True
C580726,CRUK,CRUK Commission,-1,2011-12-05 17:17:00,600.0,14096.0,United Kingdom,Monday,12,2011,4,5,-1100.44,True
580729,DOT,DOTCOM POSTAGE,1,2011-12-05 17:24:00,600.0,Unknown,United Kingdom,Monday,12,2011,4,5,1172.1,True
580730,DOT,DOTCOM POSTAGE,1,2011-12-05 17:28:00,600.0,Unknown,United Kingdom,Monday,12,2011,4,5,845.23,True
580983,DOT,DOTCOM POSTAGE,1,2011-12-06 16:26:00,600.0,Unknown,United Kingdom,Tuesday,12,2011,4,6,736.38,True
C581009,M,Manual,-1,2011-12-07 09:15:00,125.0,16971.0,United Kingdom,Wednesday,12,2011,4,7,-125.0,False
581023,DOT,DOTCOM POSTAGE,1,2011-12-07 10:35:00,600.0,Unknown,United Kingdom,Wednesday,12,2011,4,7,1861.46,True
581179,POST,POSTAGE,1,2011-12-07 15:43:00,240.0,12471.0,Germany,Wednesday,12,2011,4,7,240.0,False
581217,DOT,DOTCOM POSTAGE,1,2011-12-08 09:20:00,600.0,Unknown,United Kingdom,Thursday,12,2011,4,8,863.8,True
581219,DOT,DOTCOM POSTAGE,1,2011-12-08 09:28:00,600.0,Unknown,United Kingdom,Thursday,12,2011,4,8,1008.96,True
581238,DOT,DOTCOM POSTAGE,1,2011-12-08 10:53:00,600.0,Unknown,United Kingdom,Thursday,12,2011,4,8,1683.75,True
581439,DOT,DOTCOM POSTAGE,1,2011-12-08 16:30:00,600.0,Unknown,United Kingdom,Thursday,12,2011,4,8,938.59,True
581492,DOT,DOTCOM POSTAGE,1,2011-12-09 10:03:00,600.0,Unknown,United Kingdom,Friday,12,2011,4,9,933.17,True
581498,DOT,DOTCOM POSTAGE,1,2011-12-09 10:26:00,600.0,Unknown,United Kingdom,Friday,12,2011,4,9,1714.17,True
C581499,M,Manual,-1,2011-12-09 10:28:00,224.69,15498.0,United Kingdom,Friday,12,2011,4,9,-224.69,False
